Time,X,Y,Z,u,v,w,p,q,r,phi (rad),theta (rad),psi (rad),u_p,u_q,u_r,t_x,t_y,t_z,Mx,My,Mz
576.6,-25.0850296020508,-18.2648639678955,10.123740196228,0.0114433531541286,0.999974279183324,0.0380837000427568,-0.000903518870472908,0.00311714224517345,-0.0377016179263592,-0.0142104800609582,0.0042888279265334,0.646193355332775,0.000295037112664431,0.000516216270625591,0.00106181181035936,0,0,-0.355784296989441,0.196066925390791,0.0388862570998455,-0.196839990082461
576.8,-25.0850296020508,-18.2648639678955,10.123740196228,0.0114433531541286,0.999974279183324,0.0380837000427568,-0.000903518870472908,0.00311714224517345,-0.0377016179263592,-0.0142104800609582,0.0042888279265334,0.646193355332775,0.000295037112664431,0.000516216270625591,0.00106181181035936,0,0,-0.355784296989441,-0.000864956811789371,-4.871169623867e-05,1.67012332639426e-05
577,-25.1052513122559,-18.2367000579834,10.1237964630127,0.0112873887781884,1.00042870508532,0.0380492004829965,-0.00103087013121694,0.00510148424655199,-0.03550074249506,-0.0142627806867314,0.00439676833650344,0.645617967484978,0.000295037112664431,0.000516216270625591,0.00106181181035936,0,0,-0.355784296989441,-0.00608314570809887,0.0151278830937949,0.0978600985999497
577.2,-25.130298614502,-18.2018222808838,10.1239728927612,0.0112543824490528,0.999930684239261,0.0367310100125861,0.0138945765793324,0.00450824201107025,-0.0313823707401752,-0.0138305343100949,0.0046648938718276,0.644105198401345,0.000295037112664431,0.000516216270625591,0.00106181181035936,0,0,-0.355733275413513,0.555677874492133,-0.00391475910394304,0.182690168629389
577.4,-25.130298614502,-18.2018222808838,10.1239728927612,0.0112543824490528,0.999930684239261,0.0367310100125861,0.0138945765793324,0.00450824201107025,-0.0313823707401752,-0.0138305343100949,0.0046648938718276,0.644105198401345,0.000295037112664431,0.000516216270625591,0.00106181181035936,0,0,-0.355733275413513,-0.0010412878112289,0.000623543997491221,-0.000371455875195605
577.6,-25.1501522064209,-18.174144744873,10.1241645812988,0.0110711923748971,1.00029179747214,0.0371872366850225,0.00135605502873659,0.00556753948330879,-0.0372391156852245,-0.0136604128763601,0.00473459977841504,0.642728673205775,0.000295037112664431,0.000516216270625591,0.00106181181035936,0,0,-0.355733275413513,-0.469212804454307,0.00817583821745262,-0.260377083654572
577.8,-25.1501522064209,-18.174144744873,10.1241645812988,0.0110711923748971,1.00029179747214,0.0371872366850225,0.00135605502873659,0.00556753948330879,-0.0372391156852245,-0.0136604128763601,0.00473459977841504,0.642728673205775,0.000295037112664431,0.000516216270625591,0.00106181181035936,0,0,-0.355733275413513,-0.00152595061719129,7.22125548296329e-05,-4.47708471902003e-05
578,-25.169864654541,-18.1466388702393,10.1243467330933,0.0114895077652728,1.00034553069399,0.0364112049370679,-0.00340058328583837,0.00318514136597514,-0.0375691205263138,-0.0137142166978747,0.00479401716254911,0.641976898788946,-0.00155443290714175,0.00142722064629197,0.0010258168913424,0,0,-0.355733275413513,-0.178303328518362,-0.018408037997964,-0.0146044853491636
578.2,-25.1894283294678,-18.1192836761475,10.1245088577271,0.0118097362285155,1.00006506999202,0.0360503438411014,0.0102037144824862,-0.00165019603446126,-0.034168217331171,-0.0136942291131534,0.0048272200274477,0.640399067242526,-0.00155443290714175,0.00142722064629197,0.0010258168913424,0,0,-0.355733275413513,0.507855294888032,-0.0364917720036774,0.151269997130073
578.4,-25.1894283294678,-18.1192836761475,10.1245088577271,0.0118097362285155,1.00006506999202,0.0360503438411014,0.0102037144824862,-0.00165019603446126,-0.034168217331171,-0.0136942291131534,0.0048272200274477,0.640399067242526,-0.00155443290714175,0.00142722064629197,0.0010258168913424,0,0,-0.355733275413513,0.000414988129639587,0.000498559109652615,9.98501060123385e-05
578.6,-25.2088375091553,-18.0920677185059,10.124662399292,0.0129955615192586,0.999841154523201,0.0356762411006271,-0.00070380384568125,-0.00251421402208508,-0.0381159894168377,-0.0135178764613697,0.0047581765009494,0.639069524452653,-0.00155443290714175,0.00142722064629197,0.0010258168913424,0,0,-0.355733275413513,-0.406145111923332,-0.00664809904262558,-0.175488962422884
578.8,-25.2088375091553,-18.0920677185059,10.124662399292,0.0129955615192586,0.999841154523201,0.0356762411006271,-0.00070380384568125,-0.00251421402208508,-0.0381159894168377,-0.0135178764613697,0.0047581765009494,0.639069524452653,-0.00155443290714175,0.00142722064629197,0.0010258168913424,0,0,-0.355733275413513,0.000705321717222903,-3.83614373049282e-05,-1.04932150408226e-05
579,-25.2281093597412,-18.0649719238281,10.1249160766602,0.0128208048884361,0.999940306017707,0.0367527098013523,0.000564378104172647,-0.0057369414716959,-0.0383445881307125,-0.0135368525656666,0.0046289124204898,0.638302426327223,-0.00155443290714175,0.00142722064629197,0.0010258168913424,0,0,-0.35571813583374,0.0489222443714322,-0.0246229185798163,-0.0101420126531204
579.2,-25.2520618438721,-18.031286239624,10.1253185272217,0.0119259481170047,0.999388336423928,0.0354816754775927,0.00226579513400793,-0.00735826045274735,-0.03483597189188,-0.0135451974164836,0.00445739701729596,0.636778853852293,-0.00155443290714175,0.00142722064629197,0.0010258168913424,0,0,-0.35571813583374,0.0653494598685267,-0.0122902186239312,0.156056858618689
579.4,-25.2520618438721,-18.031286239624,10.1253185272217,0.0119259481170047,0.999388336423928,0.0354816754775927,0.00226579513400793,-0.00735826045274735,-0.03483597189188,-0.0135451974164836,0.00445739701729596,0.636778853852293,-0.00155443290714175,0.00142722064629197,0.0010258168913424,0,0,-0.35571813583374,0.00188660465568509,0.000112871581109514,9.88668026205858e-05
579.6,-25.2714614868164,-18.0028820037842,10.1252393722534,0.0115812325165452,0.999931248544573,0.0370946912981891,0.0018936061533168,-0.0106101138517261,-0.0393418073654175,-0.013599014072742,0.00408400657522016,0.635308481979569,-0.00155443290714175,0.00142722064629197,0.0010258168913424,0,0,-0.35571813583374,-0.0108104300129172,-0.0247701465216125,-0.200165244933813
579.8,-25.2714614868164,-18.0028820037842,10.1252393722534,0.0115812325165452,0.999931248544573,0.0370946912981891,0.0018936061533168,-0.0106101138517261,-0.0393418073654175,-0.013599014072742,0.00408400657522016,0.635308481979569,-0.00239086151123047,-0.00139194284565747,0.00210796995088458,0,0,-0.35571813583374,0.00307221896685899,0.000106531980568955,0.00011914186488073
580,-25.2910346984863,-17.9731884002686,10.124813079834,0.0128742235891845,0.999494410155903,0.0361828565130876,-0.00473620789125562,-0.00399482809007168,-0.0305422693490982,-0.0137199707385057,0.00391242134163876,0.634654076738851,-0.00239086151123047,-0.00139194284565747,0.00210796995088458,0,0,-0.35571813583374,-0.246394062052332,0.0504000800886087,0.391027267231121
580.2,-25.3104476928711,-17.9438343048096,10.1244945526123,0.0124549038852399,1.00017239657526,0.035326978968471,-0.00197662692517042,-0.00568395387381316,-0.0355595350265503,-0.013947809887929,0.00359472433168069,0.633099286876856,-0.00239086151123047,-0.00139194284565747,0.00210796995088458,0,0,-0.35571813583374,0.104419964085482,-0.0130223239917828,-0.223084083246366
580.4,-25.3104476928711,-17.9438343048096,10.1244945526123,0.0124549038852399,1.00017239657526,0.035326978968471,-0.00197662692517042,-0.00568395387381316,-0.0355595350265503,-0.013947809887929,0.00359472433168069,0.633099286876856,-0.00239086151123047,-0.00139194284565747,0.00210796995088458,0,0,-0.35571813583374,0.00148759405052754,-0.000100511746163429,-6.66238836716464e-05
